Dataset,Clusters,Budget,Iteration,Cost,Time,RawSize,ActualSize,Trimmed,Z,EpsReport,Beta,ReferenceCost,FinalKMeansTime,CostTime,WeightedSteps,RefLloydIterations
birb,64,64,4,3001.2290965013453,5.051625899999635,67,64,True,2296.0663410071647,13.2,0.9983036029228076,2010.8549634755864,0.0088834000052884,1.9321047000121323,20,0
birb,64,128,0,2035.3451543369115,5.153550199989695,129,128,True,415.00331367094793,7.5,0.983711558331136,2009.594863514033,0.0065260000119451,1.8662791999813635,20,0
birb,64,128,1,2190.9073351668967,5.071590100007597,129,128,True,403.8773100712015,7.4,0.9966766777663748,2064.955140330642,0.0055356000084429,1.8378903999982867,20,0
birb,64,128,2,2184.443737851412,5.282749200006947,129,128,True,405.0781509535211,7.4,0.9996400779655724,2058.8336485966934,0.0062679999973624,2.015814300015336,20,0
birb,64,128,3,2354.244527258739,5.210654800001066,129,128,True,400.18747600033504,7.4,0.9875710125765872,2083.994571318723,0.0081091999891214,1.937119000009261,20,0
birb,64,128,4,2134.6208157308115,5.125252099998761,129,128,True,414.74325231938354,7.5,0.9830951166089092,2010.8549634755864,0.0068252999917604,1.824425400001928,20,0
birb,64,256,0,1710.9534860470058,5.183027399994899,262,256,True,101.41336687189016,4.7,0.976790950674611,2009.594863514033,0.0094268000102601,1.9588965000002645,20,0
birb,64,256,1,1751.0140080749309,5.169550999999046,262,256,True,98.69453199103498,4.7,0.950603738969544,2064.955140330642,0.0077801000152248,1.857108600001084,20,0
birb,64,256,2,1828.0309195925013,5.31762349998462,262,256,True,98.98797860445168,4.7,0.9534301513580966,2058.8336485966934,0.009401399991475,1.8126551000168547,20,0
birb,64,256,3,1836.597142440257,5.701299600012135,262,256,True,97.79285606701602,4.7,0.9419189973995744,2083.994571318723,0.0222521999967284,2.3196398000000045,20,0
birb,64,256,4,1697.2912531877428,5.338826499995776,262,256,True,101.34981630160168,4.7,0.9761788457432524,2010.8549634755864,0.0085248000104911,1.84332899999572,20,0
birb,64,512,0,1527.2321845958636,5.309828900004504,517,512,True,29.76265801314977,3.1,0.9990486392920602,2009.594863514033,0.0216010999865829,1.9457933999947272,20,0
birb,64,512,1,1578.542167906692,5.202989899989916,517,512,True,28.96473802243161,3.1,0.9722647115716696,2064.955140330642,0.013946399994893,1.8486714000173377,20,0
birb,64,512,2,1525.6095655520871,5.338201599981403,517,512,True,29.05085833841789,3.1,0.9751555281265444,2058.8336485966934,0.0190608000266365,2.048676600010367,20,0
birb,64,512,3,1593.9430116249964,5.263062299985904,517,512,True,28.70011538940961,3.1,0.9633820747678696,2083.994571318723,0.0143543000158388,1.8185024999838788,20,0
birb,64,512,4,1562.7091649503195,5.227918599994155,517,512,True,29.74400727756749,3.1,0.998422586605602,2010.8549634755864,0.0187320999975781,1.788518899993505,20,0
birb,64,1024,0,1461.2242790106616,5.382269499998074,1026,1024,True,6.7556196443258365,1.9,0.9849277801903826,2009.594863514033,0.0309512999956496,1.8548281000112183,20,0
birb,64,1024,1,1441.795469835571,5.403389200015226,1026,1024,True,6.574505311005397,1.9,0.9585224246982644,2064.955140330642,0.0261737999971956,2.026550499984296,20,0
birb,64,1024,2,1459.9207667995836,5.568478200002573,1026,1024,True,6.594053165172027,1.9,0.9613723815675792,2058.8336485966934,0.0369618000113405,1.860570299992105,20,0
birb,64,1024,3,1497.3747496498631,5.340804800012847,1026,1024,True,6.514440451973422,1.9,0.9497653378004696,2083.994571318723,0.0408515000017359,1.902615300001344,20,0
birb,64,1024,4,1503.1376178948176,5.510666499991203,1026,1024,True,6.751386243007139,1.9,0.9843105763241198,2010.8549634755864,0.0338887000107206,1.8203448999847751,20,0
birb,64,4096,0,1339.221556964582,7.764252199995099,4102,4096,True,0.4102453667346282,0.8,0.8012604819035706,2009.594863514033,0.1889441999956034,1.8390259000007063,20,0
birb,64,4096,1,1305.479756960705,7.62603830001899,4102,4096,True,0.399246920995258,0.8,0.779779142568863,2064.955140330642,0.2872153000207618,2.0116543999756686,20,0
birb,64,4096,2,1342.0211472884753,7.749444499990204,4102,4096,True,0.4004339944279963,0.8,0.7820976453671801,2058.8336485966934,0.2176905999949667,2.0755377000023145,20,0
birb,64,4096,3,1335.327651879334,7.562413599982392,4102,4096,True,0.3955993902847134,0.8,0.7726550591498307,2083.994571318723,0.2324626000190619,1.9648328000039328,20,0
birb,64,4096,4,1343.7798924844917,7.582037500018487,4102,4096,True,0.4099882869450663,0.8,0.8007583729395824,2010.8549634755864,0.1965046999976039,1.8575816999946253,20,0
balloons,2,64,0,39206.06275225356,0.3959386000060476,65,64,True,1.7103801963400318,1.2000000000000002,0.9898033543634438,49073.273156478266,0.0004779000009875,0.048132700001588,20,0
balloons,2,64,1,39105.06979831682,0.3925658999942243,65,64,True,0.8310648653172759,1.0,0.8310648653172759,100995.67203383314,0.0011006999993696,0.050786199979484,20,0
balloons,2,64,2,38808.369008188914,0.3884798999933991,65,64,True,0.3450479539571869,0.8,0.6739217850726307,243253.01342560552,0.00048550000065,0.0516853000153787,20,0
balloons,2,64,3,38699.038323222194,0.3810536000237334,65,64,True,1.7087596234522855,1.2000000000000002,0.9888655228311832,49119.81382545175,0.0004858000029344,0.0487788000027649,20,0
balloons,2,64,4,39235.60290286383,0.4201679000107106,65,64,True,1.0533576306348895,1.1,0.7914031785386094,79682.29605536332,0.0004621999978553,0.0613250999886076,20,0
balloons,2,128,0,38580.91237214625,0.4462380999757442,131,128,True,0.4126575056366491,0.8,0.80597169069658,49073.273156478266,0.0007276000105775,0.0473704999894835,20,0
balloons,2,128,1,38520.93916577846,0.4276179000153206,131,128,True,0.2005081414517884,0.6000000000000001,0.9282784326471684,100995.67203383314,0.0005782999796792,0.0475197000196203,20,0
balloons,2,128,2,38602.88933200478,0.5010235999943689,131,128,True,0.0832485246904104,0.5,0.6659881975232832,243253.01342560552,0.0009112000116147,0.0534557000210043,20,0
balloons,2,128,3,38587.05586266053,0.4663633999880403,131,128,True,0.4122665156292866,0.8,0.8052080383384502,49119.81382545175,0.0008059999963734,0.0487984000064898,20,0
balloons,2,128,4,38575.5189224086,0.4408851999905891,131,128,True,0.2541399469727657,0.7000000000000001,0.7409327900080631,79682.29605536332,0.0005026000144425,0.0452462999965064,20,0
balloons,2,256,0,38508.2011622044,0.5076838000095449,260,256,True,0.1170277281164964,0.5,0.9362218249319716,49073.273156478266,0.0008871000027284,0.0539996000006794,20,0
balloons,2,256,1,38586.98663743732,0.5053436000016518,260,256,True,0.0568631660455612,0.4,0.8884869694618944,100995.67203383314,0.0004858000029344,0.0503738000115845,20,0
balloons,2,256,2,38536.207717229336,0.5324146999919321,260,256,True,0.0236088901340548,0.3,0.8744033382983291,243253.01342560552,0.0009307000145781,0.0468268999829888,20,0
balloons,2,256,3,38511.129698924015,0.4945215000188909,260,256,True,0.1169168451890011,0.5,0.9353347615120092,49119.81382545175,0.0010215999791398,0.0559769000101368,20,0
balloons,2,256,4,38494.427535828414,0.5062078000046313,260,256,True,0.0720728938929258,0.5,0.5765831511434064,79682.29605536332,0.0006828999903518,0.0470420999918133,20,0
balloons,2,512,0,38482.43668999032,0.5724733000097331,516,512,True,0.0225464730375924,0.3,0.8350545569478698,49073.273156478266,0.0018615000008139,0.0492695999855641,20,0
balloons,2,512,1,38480.301352832576,0.5505006999883335,516,512,True,0.0109552142958987,0.3,0.4057486776258789,100995.67203383314,0.0012883000017609,0.0489637000137008,20,0
balloons,2,512,2,38484.01850555702,0.575490000017453,516,512,True,0.0045484708062098,0.2,0.5685588507762359,243253.01342560552,0.0008413999748881,0.0490182000212371,20,0
balloons,2,512,3,38501.47891377621,0.5846448999946006,516,512,True,0.0225251104171662,0.3,0.834263348783934,49119.81382545175,0.0008139999990817,0.0510977000230923,20,0
balloons,2,512,4,38485.820317464015,0.5642030999879353,516,512,True,0.0138855088879492,0.3,0.5142781069610822,79682.29605536332,0.001494600001024,0.0480179000005591,20,0
balloons,2,1024,0,38482.2771796754,0.7542065000161529,1029,1024,True,0.0065828609969079,0.2,0.822857624613495,49073.273156478266,0.001372500002617,0.0522191999771166,20,0
balloons,2,1024,1,38497.58747112163,0.7325981999747455,1029,1024,True,0.0031985780117802,0.2,0.399822251472535,100995.67203383314,0.0011756000167224,0.0484890000079758,20,0
balloons,2,1024,2,38477.878335679874,0.7287917000066955,1029,1024,True,0.0013280104172324,0.2,0.1660013021540573,243253.01342560552,0.0016322000010404,0.0510199000127613,20,0
balloons,2,1024,3,38479.36377821394,0.8857653000159189,1029,1024,True,0.0065766237836391,0.2,0.8220779729548888,49119.81382545175,0.002938699995866,0.05945729999803,20,0
balloons,2,1024,4,38478.1574707669,0.8504573000245728,1029,1024,True,0.0040541318692415,0.2,0.5067664836551976,79682.29605536332,0.0009236999903805,0.0578353999881073,20,0
balloons,2,4096,0,38477.41249154258,3.134216400008881,4102,4096,True,0.0004093331873833,0.1,0.4093331873833543,49073.273156478266,0.0034239999949932,0.046102599997539,20,0
balloons,2,4096,1,38476.839906108544,2.821992599987425,4102,4096,True,0.0001988928724564,0.1,0.1988928724564165,100995.67203383314,0.0059216000081505,0.0478665999835357,20,0
balloons,2,4096,2,38477.34309787914,2.925910899997689,4102,4096,True,8.257788478586967e-05,0.1,0.0825778847858696,243253.01342560552,0.0041407000098843,0.0484172999858856,20,0
balloons,2,4096,3,38478.60722456238,2.746638599986909,4102,4096,True,0.0004089453471435,0.1,0.4089453471435365,49119.81382545175,0.0034688999876379,0.0517306000110693,20,0
balloons,2,4096,4,38477.4971320405,2.796416400000453,4102,4096,True,0.00025209262673,0.1,0.252092626730015,79682.29605536332,0.0035734999983105,0.0505225000088103,20,0
balloons,4,64,0,21671.069869175662,0.4289542000042274,65,64,True,5.544893809010427,1.8,0.950770543383132,30274.32353710111,0.0007751999946776,0.0814830999879632,20,0
balloons,4,64,1,21837.812893050024,0.4115351000218652,65,64,True,6.955987447428558,2.0,0.8694984309285697,24132.865451749327,0.0009655999892856,0.0793383000127505,20,0
balloons,4,64,2,21390.831859314247,0.4298246999969706,65,64,True,5.054715477875753,1.8,0.8667207609526324,33210.1598769704,0.000705000013113,0.0780955999798607,20,0
balloons,4,64,3,24272.197145923084,0.4384124000207521,65,64,True,5.224994506243228,1.8,0.8959181252131734,32127.863283352555,0.0008812999876681,0.0805221000046003,20,0
balloons,4,64,4,22021.207362934845,0.4561113000090699,65,64,True,4.32455371643557,1.7000000000000002,0.8802266876522632,38817.394848135336,0.0013348999782465,0.0789003000245429,20,0
balloons,4,128,0,21307.82631156879,0.5231957999931183,131,128,True,1.3377973231581124,1.2000000000000002,0.7741882657164998,30274.32353710111,0.0012753999908454,0.0876229999994393,20,0
balloons,4,128,1,22381.498004047666,0.516512000001967,131,128,True,1.6782469976196177,1.2000000000000002,0.971207753252093,24132.865451749327,0.0009360999974887,0.0800234000198543,20,0
balloons,4,128,2,23808.220365322617,0.4791067000187468,131,128,True,1.2195336950618498,1.1,0.9162537152981588,33210.1598769704,0.0008961000130511,0.080881900008535,20,0
balloons,4,128,3,19947.484718422435,0.493402199994307,131,128,True,1.2606163264315975,1.1,0.9471197043062336,32127.863283352555,0.00077769998461,0.0829268000088632,20,0
balloons,4,128,4,19611.480511228096,0.4848926000122446,131,128,True,1.0433700959790722,1.1,0.7838993959271764,38817.394848135336,0.001228400011314,0.0796151999966241,20,0
balloons,4,256,0,19558.762730721683,0.5311666000052355,260,256,True,0.3793930299849606,0.8,0.7410020116893761,30274.32353710111,0.0009820000268518,0.0810382999770809,20,0
balloons,4,256,1,19340.543827203564,0.5319683999987319,260,256,True,0.475942956730537,0.8,0.92957608736433,24132.865451749327,0.0013694000081159,0.07881079998333,20,0
balloons,4,256,2,20909.46596484956,0.565466700005345,260,256,True,0.3458540211801474,0.8,0.6754961351174752,33210.1598769704,0.0018903999880421,0.0819559000083245,20,0
balloons,4,256,3,21056.38580903919,0.5907479999877978,260,256,True,0.3575048622495024,0.8,0.6982516840810593,32127.863283352555,0.0019004000059794,0.0849989000125788,20,0
balloons,4,256,4,19496.65505283356,0.5939729000092484,260,256,True,0.2958948528725788,0.7000000000000001,0.8626672095410458,38817.394848135336,0.0014495000068563,0.0828693000075873,20,0
balloons,4,512,0,19328.599281252034,0.6155028000066523,516,512,True,0.0730935724283333,0.5,0.5847485794266669,30274.32353710111,0.0021770999883301,0.0752446000115014,20,0
balloons,4,512,1,21937.84825427497,0.5885322999965865,516,512,True,0.0916948078379765,0.5,0.7335584627038124,24132.865451749327,0.0015753000043332,0.0773983999970369,20,0
balloons,4,512,2,19360.83221607568,0.5971847000182606,516,512,True,0.0666319725161096,0.5,0.5330557801288769,33210.1598769704,0.0016404999769292,0.0807386999949812,20,0
balloons,4,512,3,20937.35996202681,0.6403632999863476,516,512,True,0.0688766146899198,0.5,0.5510129175193589,32127.863283352555,0.0036897000099997,0.082878699991852,20,0
balloons,4,512,4,20917.96356695626,0.5869507000024896,516,512,True,0.0570068771702796,0.4,0.8907324557856194,38817.394848135336,0.0012652000004891,0.0771894000063184,20,0
balloons,4,1024,0,19293.06440621236,0.739506000012625,1029,1024,True,0.0213410242152233,0.3,0.7904083042675328,30274.32353710111,0.0051058999961242,0.0943842999986372,20,0
balloons,4,1024,1,21926.264840981283,0.8574084999854676,1029,1024,True,0.0267719999101039,0.3,0.9915555522260698,24132.865451749327,0.0019361000158824,0.0837844999914523,20,0
balloons,4,1024,2,19301.19697443311,0.7324155999813229,1029,1024,True,0.0194544402706356,0.3,0.7205348248383585,33210.1598769704,0.0029306000215001,0.0782344999897759,20,0
balloons,4,1024,3,21914.41269348777,0.746041200007312,1029,1024,True,0.020109805187062,0.3,0.7448075995208151,32127.863283352555,0.0020809999841731,0.078163800004404,20,0
balloons,4,1024,4,19306.9467158778,0.728056000021752,1029,1024,True,0.0166442151574687,0.3,0.616452413239582,38817.394848135336,0.0033364999981131,0.0807461999938823,20,0
balloons,4,4096,0,19285.12209140824,2.804361799993785,4102,4096,True,0.0013270201920025,0.2,0.1658775240003157,30274.32353710111,0.0094767000118736,0.0817945999733638,20,0
balloons,4,4096,1,19286.270946509525,2.8018488999805413,4102,4096,True,0.0016647272456424,0.2,0.2080909057053062,24132.865451749327,0.0157032000133767,0.078783899982227,20,0
balloons,4,4096,2,19285.053627776982,2.8104323000006843,4102,4096,True,0.0012097092811892,0.2,0.1512136601486584,33210.1598769704,0.0110282000096049,0.0782031999842729,20,0
balloons,4,4096,3,19285.28132263152,2.8180415000242647,4102,4096,True,0.0012504609559194,0.2,0.1563076194899315,32127.863283352555,0.009311699977843,0.0803569999989122,20,0
balloons,4,4096,4,19286.47336024521,2.8103690999851096,4102,4096,True,0.0010349648344543,0.2,0.1293706043067969,38817.394848135336,0.0107744999986607,0.0786922000115737,20,0
balloons,8,64,0,12256.002194387169,0.5773595999926329,65,64,True,21.224281813704,2.8000000000000003,0.9668495724172734,15818.477216455209,0.0011562000145204,0.1472548999881837,20,0
balloons,8,64,1,11679.777514626516,0.584750800015172,65,64,True,17.73323431609975,2.7,0.9009416408118552,18932.576670511346,0.001091100013582,0.1505700999987311,20,0
balloons,8,64,2,13625.114769668851,0.5971191999851726,65,64,True,20.14339263611656,2.8000000000000003,0.9176108161496244,16667.29256439831,0.0012486999912653,0.1501436000107787,20,0
balloons,8,64,3,11423.820579321698,0.5934009000193328,65,64,True,15.69677100006811,2.6,0.893079824764913,21388.846043829293,0.0014509999891743,0.1434009000076912,20,0
balloons,8,64,4,12377.03049720563,0.6014298000081908,65,64,True,22.92046280891621,2.9000000000000004,0.9397869042976834,14647.863836985778,0.0016745000029914,0.1577082999865524,20,0
balloons,8,128,0,10084.424335767344,0.6857239000091795,131,128,True,5.12070895752536,1.8,0.8780365153507131,15818.477216455209,0.0013676999951712,0.1430859999964013,20,0
balloons,8,128,1,11176.465092464898,0.6273569999902975,131,128,True,4.2784360199041656,1.7000000000000002,0.8708398167930317,18932.576670511346,0.0016009999962989,0.1440445000189356,20,0
balloons,8,128,2,10597.111696259572,0.6278970999992453,131,128,True,4.859926569581829,1.7000000000000002,0.9891973477675204,16667.29256439831,0.0014222999743651,0.1396117000258527,20,0
balloons,8,128,3,9630.94674311629,0.6460664999904111,131,128,True,3.7871055694508646,1.6,0.9245863206667148,21388.846043829293,0.0014801000070292,0.1492383999866433,20,0
balloons,8,128,4,9890.24174591017,0.6191124999895692,131,128,True,5.529940671088425,1.8,0.9482065622579602,14647.863836985778,0.0010637000086717,0.1418508999922778,20,0
balloons,8,256,0,9237.25477891805,0.6888513000158127,260,256,True,1.4522089807149832,1.2000000000000002,0.8403987156915408,15818.477216455209,0.0024199000035878,0.1448906999721657,20,0
balloons,8,256,1,9807.660010069234,0.6922455000167247,260,256,True,1.2133443363127376,1.1,0.9116035584618613,18932.576670511346,0.0023752000124659,0.1374209999921731,20,0
balloons,8,256,2,9873.848149766767,0.680070300004445,260,256,True,1.3782523217981857,1.2000000000000002,0.7975997232628385,16667.29256439831,0.0036916999961249,0.150407000008272,20,0
balloons,8,256,3,10326.472116191191,0.7000865000009071,260,256,True,1.074005330998162,1.1,0.8069161014261168,21388.846043829293,0.0022152999881654,0.1451589000062085,20,0
balloons,8,256,4,9960.33665863758,0.6869988999969792,260,256,True,1.5682651703088677,1.2000000000000002,0.907560862447261,14647.863836985778,0.0023089000023901,0.1505721999856177,20,0
balloons,8,512,0,9291.794772874222,0.7582814999914262,516,512,True,0.2797814770534254,0.7000000000000001,0.8156894374735434,15818.477216455209,0.003649000020232,0.1477847999776713,20,0
balloons,8,512,1,9174.03155373905,0.7450152999954298,516,512,True,0.2337619964454771,0.7000000000000001,0.6815218555261723,18932.576670511346,0.0043595999886747,0.1431465999921783,20,0
balloons,8,512,2,9551.144516108518,0.7438585000054445,516,512,True,0.2655330434295742,0.7000000000000001,0.7741488146634814,16667.29256439831,0.0032236000115517,0.1517462999909185,20,0
balloons,8,512,3,9374.57253516726,0.7968186000071,516,512,True,0.2069170497224005,0.6000000000000001,0.9579493042703722,21388.846043829293,0.0027925999893341,0.1501697000057902,20,0
balloons,8,512,4,9759.727839030536,0.7684509000100661,516,512,True,0.302140774218619,0.7000000000000001,0.8808768927656531,14647.863836985778,0.0035846999962814,0.150135899981251,20,0
balloons,8,1024,0,9139.93814494749,0.945380599994678,1029,1024,True,0.08168739163245,0.5,0.6534991330596004,15818.477216455209,0.006610799988266,0.1480571000138297,20,0
balloons,8,1024,1,9383.757046117846,0.9191558999882544,1029,1024,True,0.0682511506963655,0.5,0.5460092055709247,18932.576670511346,0.0078080999956,0.1459119000064674,20,0
balloons,8,1024,2,9527.9731077607,0.9325517000106628,1029,1024,True,0.0775272971550081,0.5,0.6202183772400649,16667.29256439831,0.0086606999975629,0.1438765999919269,20,0
balloons,8,1024,3,9226.60493307214,0.9047884000174236,1029,1024,True,0.0604132705785854,0.4,0.9439573527903968,21388.846043829293,0.0059004999930039,0.1383519000082742,20,0
balloons,8,1024,4,9489.736279994251,0.902334399987012,1029,1024,True,0.0882156031616598,0.5,0.7057248252932784,14647.863836985778,0.009501900000032,0.1476167000073474,20,0
balloons,8,4096,0,9218.904347552125,3.023420100013027,4102,4096,True,0.0050794571542144,0.2,0.6349321442768009,15818.477216455209,0.0163492999854497,0.1383476000046357,20,0
balloons,8,4096,1,9373.422451253393,2.966459899995243,4102,4096,True,0.0042439694640745,0.2,0.530496183009323,18932.576670511346,0.0220301000226754,0.1432594000070821,20,0
balloons,8,4096,2,9063.484135144552,2.9484289000101853,4102,4096,True,0.0048207755972033,0.2,0.6025969496504247,16667.29256439831,0.0138895999989472,0.1452440999855753,20,0
balloons,8,4096,3,9373.991718587004,3.088299299997743,4102,4096,True,0.0037565971114688,0.2,0.4695746389336059,21388.846043829293,0.0214083999744616,0.1466379000048618,20,0
balloons,8,4096,4,9167.417094250814,2.918119799986016,4102,4096,True,0.0054853921472849,0.2,0.6856740184106189,14647.863836985778,0.0258532000007107,0.1425956000166479,20,0
balloons,16,64,0,5841.645103659519,0.9202101000119,65,64,True,81.2437568557915,4.4,0.9537443282282058,8264.901361014994,0.0023621000000275,0.2662296000053175,20,0
balloons,16,64,1,6439.335707430977,0.866376299993135,65,64,True,78.4235314694943,4.3,0.9863726649162252,8562.119354094579,0.0018997000006493,0.2774458999920171,20,0
balloons,16,64,2,6542.228110515269,0.8870262000127696,65,64,True,69.14301613859791,4.2,0.933255265881086,9711.344313725487,0.0015143000055104,0.2792325000045821,20,0
balloons,16,64,3,6227.2747855032085,0.906768800021382,65,64,True,91.60508444527264,4.6000000000000005,0.9411223436885902,7330.06951172626,0.0014749000256415,0.2725522999826353,20,0
balloons,16,64,4,6629.448245797794,0.8835055000090506,65,64,True,76.2907320910053,4.3,0.9595473617543776,8801.48372164552,0.0017513999773655,0.2687405000033322,20,0
balloons,16,128,0,5882.449907157114,0.920410799997626,131,128,True,19.601399808301004,2.7,0.995854280765178,8264.901361014994,0.0023242000024765,0.2759209999931045,20,0
balloons,16,128,1,5300.245601616245,0.931730599986622,131,128,True,18.92097379791285,2.7,0.9612850580659884,8562.119354094579,0.0019467000092845,0.2784362999955192,20,0
balloons,16,128,2,5839.534897577185,0.9603181000275072,131,128,True,16.68189600943907,2.6,0.9491292677195646,9711.344313725487,0.0018240000063087,0.2808867999992799,20,0
balloons,16,128,3,5035.321131049345,0.9410637999826575,131,128,True,22.10124142673696,2.9000000000000004,0.906197114549057,7330.06951172626,0.0030175000138115,0.2804745999746956,20,0
balloons,16,128,4,5978.715939830442,0.9494560999737588,131,128,True,18.406400679354764,2.7,0.9351420352260712,8801.48372164552,0.0024904000165406,0.278276500001084,20,0
balloons,16,256,0,5884.134993940343,1.0014740000187885,260,256,True,5.5588648119450745,1.8,0.9531661200180168,8264.901361014994,0.0035259999858681,0.2834685000125319,20,0
balloons,16,256,1,4816.580137074318,0.9999513999791816,260,256,True,5.365899195036579,1.8,0.9200787371461896,8562.119354094579,0.0041329000086989,0.2853699999977834,20,0
balloons,16,256,2,4961.179575015843,0.9873204000177792,260,256,True,4.730907263272417,1.7000000000000002,0.9629365486001256,9711.344313725487,0.0027952999807894,0.2882081000134349,20,0
balloons,16,256,3,5266.920006645545,1.0692087000061292,260,256,True,6.267808139669789,1.9,0.9138078640719912,7330.06951172626,0.0026172999932896,0.2816385999904014,20,0
balloons,16,256,4,4684.741985626377,1.0407108000072185,260,256,True,5.219968678343888,1.8,0.8950563577407213,8801.48372164552,0.004274599981727,0.2932773999928031,20,0
balloons,16,512,0,4696.456193107009,1.1074892999895385,516,512,True,1.070966664219761,1.1,0.8046331061004964,8264.901361014994,0.007269499998074,0.2863031000015326,20,0
balloons,16,512,1,5073.631914652544,1.113766399997985,516,512,True,1.0337900553183317,1.1,0.7767017695855231,8562.119354094579,0.0057884000125341,0.2786491999868303,20,0
balloons,16,512,2,5110.674069109743,1.082459800003562,516,512,True,0.9114529929910375,1.0,0.9114529929910375,9711.344313725487,0.0057385999825783,0.3013838999904692,20,0
balloons,16,512,3,4607.684017457754,1.1281665000133216,516,512,True,1.2075511462137614,1.1,0.907251048996064,7330.06951172626,0.0056660000118426,0.2930335999990348,20,0
balloons,16,512,4,4776.605205077545,1.1257742999878246,516,512,True,1.0056751930294694,1.1,0.7555786574225913,8801.48372164552,0.0060682999901473,0.2835027000110131,20,0
balloons,16,1024,0,4910.337523011948,1.252735499991104,1029,1024,True,0.312688581984692,0.7000000000000001,0.9116285189058076,8264.901361014994,0.013231100019766,0.2964571999909822,20,0
balloons,16,1024,1,4396.676168799882,1.3208960999909325,1029,1024,True,0.301834181461538,0.7000000000000001,0.8799830363310144,8562.119354094579,0.0069133999932091,0.290187300008256,20,0
balloons,16,1024,2,4484.808217817662,1.225400700001046,1029,1024,True,0.2661156069985659,0.7000000000000001,0.7758472507246817,9711.344313725487,0.0106095999944955,0.2807134999893605,20,0
balloons,16,1024,3,5035.05481634191,1.19296949999989,1029,1024,True,0.3525669548815107,0.8,0.6886073337529505,7330.06951172626,0.008515499997884,0.2804623999982141,20,0
balloons,16,1024,4,4721.518743984854,1.2324485999997703,1029,1024,True,0.2936255259398427,0.7000000000000001,0.8560510960345267,8801.48372164552,0.0149459999811369,0.2823816000018269,20,0
balloons,16,4096,0,4280.191526364243,3.2934413000184577,4102,4096,True,0.0194434933355413,0.3,0.7201293827978291,8264.901361014994,0.0490186999959405,0.2804631000035442,20,0
balloons,16,4096,1,4358.52778827801,3.3205827999918256,4102,4096,True,0.0187685487536392,0.3,0.6951314353199708,8562.119354094579,0.0571337000001221,0.2787725000234786,20,0
balloons,16,4096,2,4420.951555872517,3.4139876999834087,4102,4096,True,0.0165475087012082,0.3,0.6128706926373432,9711.344313725487,0.0471448999887798,0.2810406000062357,20,0
balloons,16,4096,3,4332.193591058969,3.3908795999886934,4102,4096,True,0.0219231965365028,0.3,0.8119702420926965,7330.06951172626,0.0518223000108264,0.276387700025225,20,0
balloons,16,4096,4,4276.457562945976,3.346557100012433,4102,4096,True,0.0182581209730122,0.3,0.6762267027041574,8801.48372164552,0.0516239999851677,0.2712048999965191,20,0
balloons,32,64,0,3882.751741415597,1.63207799999509,65,64,True,392.5166260227156,7.4,0.9686411121323406,3421.3665974625146,0.0027870000049006,0.5422433999774512,20,0
balloons,32,64,1,3715.813374834147,1.5570287000155076,65,64,True,344.4796114444528,7.1000000000000005,0.9624728254914008,3898.469542483661,0.0019503000075928,0.5244794999889564,20,0
balloons,32,64,2,3512.4228973754475,1.5659920999896713,65,64,True,326.72798675064524,6.9,0.9945784948072812,4110.279277201076,0.003532400005497,0.5361286999832373,20,0
balloons,32,64,3,3798.131963332962,1.5073848000029102,65,64,True,364.5530942760572,7.2,0.9767047493249988,3683.8070895809306,0.0024330999876838,0.5288154000008944,20,0
balloons,32,64,4,4112.811217567417,1.5561031000106595,65,64,True,388.1004877504522,7.300000000000001,0.997644030339168,3460.29782391388,0.0020174999954178,0.5732647999830078,20,0
balloons,32,128,0,3008.2879220428968,1.601725099986652,131,128,True,94.70112677991148,4.6000000000000005,0.9729301263654914,3421.3665974625146,0.0044466000108513,0.5483634000120219,20,0
balloons,32,128,1,3026.3065804069456,1.5887846999976318,131,128,True,83.11140266096102,4.4,0.9756691709823556,3898.469542483661,0.0029096999787725,0.5426144000084605,20,0
balloons,32,128,2,3060.20578907428,1.5733242999995127,131,128,True,78.82852965832704,4.3,0.9914665332401807,4110.279277201076,0.0028308999899309,0.561385999986669,20,0
balloons,32,128,3,3124.0607468702747,1.5463136000034865,131,128,True,87.9544623341585,4.5,0.965206719716417,3683.8070895809306,0.0040564000082667,0.5625326999870595,20,0
balloons,32,128,4,3359.308540424742,1.7198600000119768,131,128,True,93.6356603953741,4.6000000000000005,0.961983853819492,3460.29782391388,0.0030724999960511,0.5775280999951065,20,0
balloons,32,256,0,2739.156607623492,1.7047983999946157,260,256,True,26.85679423188241,3.0,0.9946960826623116,3421.3665974625146,0.0056455000012647,0.5833427000034135,20,0
balloons,32,256,1,2569.45480345864,1.7457680999941658,260,256,True,23.57000297130616,2.9000000000000004,0.9664194092134216,3898.469542483661,0.0064591999980621,0.5613764000008814,20,0
balloons,32,256,2,2705.789443436444,1.7018849000160117,260,256,True,22.35540032755572,2.9000000000000004,0.9166181609559928,4110.279277201076,0.0070148000086192,0.5520482999854721,20,0
balloons,32,256,3,2910.6203452788204,1.662125799979549,260,256,True,24.943471920604686,3.0,0.9238322933557293,3683.8070895809306,0.0043424000032246,0.5782831000105944,20,0
balloons,32,256,4,2840.619961687124,1.729160499991849,260,256,True,26.55463297548036,3.0,0.983504925017791,3460.29782391388,0.0059404000057838,0.5694932999904267,20,0
balloons,32,512,0,2458.727293944953,1.7532032000017352,516,512,True,5.17420953795266,1.8,0.8872101402525135,3421.3665974625146,0.0069862999953329,0.5341072999872267,20,0
